idade,estado_civil,dia_da_semana,duracao,qtd_contatos_campanha,qtd_contatos_total,resultado,outlier
22,solteiro,sex,154,2,1,sim,0
32,casado,sex,55,2,0,nao,0
25,solteiro,sex,1580,2,0,nao,1
39,casado,sex,170,1,1,sim,0
33,casado,sex,154,2,0,sim,0
40,casado,sex,109,5,0,nao,0
38,casado,sex,131,2,1,nao,0
39,casado,sex,141,1,2,nao,0
39,solteiro,sex,95,1,0,nao,0
39,solteiro,sex,132,1,0,nao,0
33,solteiro,sex,233,1,0,sim,0
60,casado,sex,128,1,0,nao,0
33,solteiro,sex,193,1,1,nao,0
26,solteiro,sex,306,1,0,sim,0
30,solteiro,sex,169,2,0,nao,0
36,casado,sex,104,1,1,nao,0
36,casado,sex,141,1,2,nao,0
49,solteiro,sex,165,1,1,nao,0
49,solteiro,sex,434,1,1,sim,0
28,solteiro,sex,317,2,0,nao,0
50,casado,sex,447,1,2,sim,0
33,casado,sex,130,1,1,sim,0
38,casado,sex,156,1,0,sim,0
28,solteiro,sex,324,1,1,sim,0
62,casado,sex,717,2,0,sim,1
34,casado,sex,87,1,1,nao,0
44,casado,sex,283,1,2,nao,0
32,solteiro,sex,147,2,1,nao,0
49,solteiro,sex,136,2,0,sim,0
36,casado,sex,342,1,2,sim,0
36,casado,seg,143,2,0,nao,0
70,casado,seg,131,1,0,sim,0
34,solteiro,seg,131,1,1,nao,0
29,solteiro,seg,94,1,2,nao,0
21,solteiro,seg,238,1,0,nao,0
60,casado,seg,98,1,0,sim,0
60,casado,seg,599,1,1,nao,0
60,casado,seg,1020,1,0,nao,1
25,solteiro,seg,123,1,0,nao,0
36,solteiro,seg,113,1,1,nao,0
55,casado,seg,534,1,0,nao,0
60,casado,seg,82,1,0,nao,0
55,casado,seg,116,1,0,nao,0
30,solteiro,seg,120,1,0,nao,0
32,casado,seg,217,1,0,nao,0
54,divorciado,seg,54,1,0,nao,0
20,solteiro,seg,169,1,0,nao,0
36,casado,seg,109,3,0,nao,0
38,casado,seg,167,3,0,nao,0
30,solteiro,seg,385,2,0,sim,0
55,casado,seg,323,2,0,nao,0
41,casado,seg,79,1,1,nao,0
41,casado,seg,104,1,0,nao,0
55,casado,seg,233,1,2,nao,0
65,casado,seg,208,3,1,nao,0
54,casado,seg,187,2,0,nao,0
67,casado,seg,270,2,0,nao,0
35,solteiro,seg,123,2,0,nao,0
54,casado,seg,1745,3,1,nao,1
21,solteiro,seg,328,1,0,sim,0
51,casado,ter,626,1,1,nao,1
59,casado,ter,2187,1,0,nao,1
30,casado,ter,59,1,1,nao,0
58,casado,ter,164,1,1,nao,0
58,casado,ter,92,1,1,nao,0
36,casado,ter,332,1,1,sim,0
33,casado,ter,148,2,1,sim,0
31,casado,ter,107,1,0,nao,0
57,solteiro,ter,513,1,0,sim,0
31,solteiro,ter,373,1,0,sim,0
31,casado,ter,213,1,0,sim,0
60,casado,ter,595,2,1,sim,0
70,casado,ter,76,2,0,nao,0
59,casado,ter,518,2,1,sim,0
53,casado,ter,251,2,0,nao,0
30,casado,ter,427,1,0,sim,0
24,solteiro,ter,676,2,1,sim,1
39,solteiro,ter,386,1,0,sim,0
44,casado,qua,192,3,1,sim,0
38,casado,qua,828,1,1,sim,1
38,casado,qua,576,1,1,sim,0
70,casado,qua,72,3,0,nao,0
33,solteiro,qua,110,1,2,nao,0
88,divorciado,qua,180,1,0,nao,0
36,casado,qua,825,1,1,sim,1
62,divorciado,qua,129,3,0,nao,0
44,casado,qua,1206,1,0,nao,1
32,casado,qua,467,2,1,sim,0
88,divorciado,qua,512,2,1,sim,0
44,casado,qua,749,1,0,sim,1
36,casado,qua,135,1,0,sim,0
54,divorciado,qua,164,2,2,nao,0
42,casado,qua,307,1,1,sim,0
42,casado,qua,287,1,0,sim,0
29,solteiro,qua,107,2,0,sim,0
54,casado,qua,200,1,0,sim,0
34,casado,qua,442,2,1,sim,0
32,solteiro,qua,197,2,0,nao,0
30,casado,qua,196,2,0,nao,0
37,casado,qui,249,2,1,sim,0
35,casado,qui,360,5,0,sim,0
56,casado,qui,257,1,1,sim,0
33,casado,qui,313,3,0,sim,0
71,casado,qui,127,3,2,sim,0
56,casado,qui,181,1,1,sim,0
56,casado,qui,133,1,1,sim,0
25,solteiro,qui,287,1,0,nao,0
31,solteiro,qui,334,1,0,nao,0
35,casado,qui,391,2,0,nao,0
45,casado,qui,504,1,1,sim,0
30,solteiro,qui,1002,4,0,sim,1
56,casado,qui,306,3,1,sim,0
25,solteiro,qui,260,2,0,sim,0
24,solteiro,qui,97,1,0,sim,0
30,solteiro,qui,102,1,1,nao,0
35,casado,qui,344,1,1,sim,0
24,solteiro,sex,114,4,0,nao,0
61,casado,sex,336,2,1,sim,0
22,solteiro,sex,270,3,1,sim,0
64,casado,sex,130,1,1,sim,0
23,solteiro,sex,374,1,0,sim,0
21,solteiro,sex,149,1,0,sim,0
32,solteiro,sex,267,1,0,nao,0
24,solteiro,sex,460,1,0,sim,0
32,casado,sex,94,1,0,nao,0
98,casado,sex,476,1,2,sim,0
64,casado,sex,427,1,1,sim,0
35,solteiro,sex,622,1,1,nao,1
98,casado,sex,272,2,0,sim,0
22,solteiro,sex,438,1,1,sim,0
22,solteiro,sex,221,2,1,sim,0
26,solteiro,sex,133,2,1,nao,0
31,solteiro,sex,91,1,1,nao,0
31,solteiro,sex,76,1,0,nao,0
29,solteiro,sex,292,1,1,sim,0
34,casado,sex,281,1,2,sim,0
37,casado,sex,93,1,0,nao,0
37,casado,sex,131,1,0,nao,0
26,solteiro,sex,257,2,1,sim,0
61,casado,sex,56,4,0,nao,0
33,solteiro,seg,61,2,2,nao,0
26,casado,seg,183,2,0,nao,0
29,solteiro,seg,87,2,1,nao,0
29,solteiro,seg,633,2,0,nao,1
73,divorciado,seg,127,2,3,nao,0
29,solteiro,seg,110,2,0,nao,0
50,casado,seg,151,2,2,nao,0
29,solteiro,seg,99,2,1,nao,0
33,solteiro,seg,87,1,0,nao,0
33,solteiro,seg,251,1,0,sim,0
30,solteiro,seg,67,1,0,nao,0
26,casado,seg,703,1,0,sim,1
26,casado,seg,126,1,0,nao,0
42,casado,seg,355,1,1,sim,0
42,casado,seg,298,1,0,nao,0
55,casado,ter,156,1,0,nao,0
55,casado,ter,131,1,0,sim,0
32,solteiro,ter,96,1,3,nao,0
63,casado,ter,157,1,0,nao,0
72,casado,ter,143,1,1,sim,0
71,casado,ter,120,1,1,nao,0
71,casado,ter,207,1,0,sim,0
32,solteiro,ter,96,1,1,sim,0
52,casado,ter,297,1,2,sim,0
68,casado,ter,102,1,2,sim,0
45,casado,ter,79,2,0,nao,0
29,casado,ter,424,1,1,sim,0
33,solteiro,ter,137,1,0,sim,0
65,casado,ter,759,2,0,sim,1
42,casado,ter,83,1,1,sim,0
61,casado,ter,515,1,0,nao,0
22,solteiro,ter,89,1,0,nao,0
22,solteiro,ter,88,1,0,nao,0
30,casado,ter,521,2,0,nao,0
32,solteiro,ter,376,1,2,nao,0
39,casado,ter,219,2,0,nao,0
63,casado,ter,298,1,0,sim,0
63,casado,ter,259,1,0,nao,0
81,casado,ter,327,2,1,nao,0
65,casado,ter,253,2,1,nao,0
44,casado,ter,139,2,0,nao,0
31,casado,ter,255,3,1,sim,0
68,divorciado,ter,418,2,0,sim,0
46,casado,ter,65,1,1,nao,0
33,solteiro,ter,189,2,0,nao,0
26,solteiro,ter,114,1,1,nao,0
28,solteiro,ter,83,2,3,nao,0
71,casado,ter,353,1,0,sim,0
21,solteiro,ter,113,1,0,sim,0
32,solteiro,ter,149,1,0,sim,0
75,casado,qua,113,2,0,nao,0
81,casado,qua,246,2,0,nao,0
60,casado,qua,219,2,0,nao,0
61,casado,qua,108,1,0,nao,0
63,casado,qua,96,1,0,sim,0
46,casado,qua,143,1,0,nao,0
46,casado,qua,149,1,0,nao,0
35,casado,qua,300,1,0,nao,0
40,casado,qua,73,1,0,nao,0
35,casado,qua,1118,1,0,nao,1
62,casado,qua,210,1,0,nao,0
45,casado,qua,1092,1,0,nao,1
58,divorciado,qua,509,1,0,sim,0
61,casado,qua,190,1,1,nao,0
32,solteiro,qua,371,1,0,sim,0
34,solteiro,qua,182,2,0,nao,0
24,solteiro,qua,197,1,0,nao,0
30,casado,qua,133,1,0,nao,0
40,casado,qua,172,1,0,nao,0
73,casado,qua,185,1,0,nao,0
34,solteiro,qua,85,1,0,nao,0
40,casado,qua,524,3,1,sim,0
62,casado,qua,207,1,1,sim,0
54,casado,qui,164,2,0,sim,0
24,solteiro,qui,423,3,0,sim,0
23,casado,qui,408,2,0,nao,0
36,casado,qui,343,2,1,nao,0
31,casado,qui,269,2,1,nao,0
61,casado,qui,76,1,0,nao,0
55,casado,qui,139,1,0,sim,0
33,solteiro,qui,410,1,1,sim,0
80,divorciado,qui,169,1,0,sim,0
75,divorciado,qui,247,2,0,nao,0
31,,qui,164,1,0,sim,0
31,casado,qui,142,1,0,sim,0
53,divorciado,qui,209,1,0,sim,0
58,divorciado,qui,76,4,0,nao,0
30,casado,qui,1707,2,0,sim,1
28,solteiro,qui,72,2,0,nao,0
72,casado,qui,189,3,0,sim,0
82,solteiro,qui,251,2,0,sim,0
34,casado,qui,401,1,0,sim,0
69,casado,qui,103,1,1,nao,0
32,casado,qui,679,1,0,nao,1
67,casado,qui,299,2,2,sim,0
48,casado,qui,264,1,0,sim,0
60,divorciado,qui,262,1,0,nao,0
61,casado,qui,106,2,1,sim,0
48,casado,qui,215,2,0,sim,0
48,casado,qui,288,3,0,sim,0
67,casado,qui,140,2,0,nao,0
36,casado,qui,68,2,0,nao,0
69,casado,qui,124,1,0,sim,0
34,solteiro,qui,136,1,1,sim,0
32,solteiro,qui,220,3,0,sim,0
51,casado,qui,746,2,0,sim,1
54,casado,qui,377,1,0,sim,0
55,casado,qui,250,1,2,nao,0
55,casado,qui,424,2,1,sim,0
61,casado,qui,174,2,0,nao,0
82,solteiro,qui,185,2,0,nao,0
60,casado,qui,133,6,2,nao,0
31,,qui,157,4,1,nao,0
78,divorciado,sex,631,2,2,nao,1
27,solteiro,sex,70,3,0,nao,0
78,divorciado,sex,212,2,0,sim,0
65,casado,sex,176,5,0,nao,0
26,solteiro,sex,373,3,0,sim,0
37,solteiro,sex,62,3,0,nao,0
24,casado,sex,160,1,0,nao,0
72,casado,sex,155,1,1,nao,0
60,casado,sex,59,1,0,nao,0
39,solteiro,sex,125,1,0,sim,0
39,solteiro,sex,217,1,0,sim,0
34,solteiro,sex,144,1,0,sim,0
36,solteiro,sex,480,1,0,sim,0
37,solteiro,sex,183,2,0,nao,0
59,casado,sex,445,1,0,sim,0
25,solteiro,sex,294,1,1,sim,0
69,casado,sex,257,3,0,sim,0
18,solteiro,sex,368,2,0,sim,0
59,divorciado,sex,152,4,0,nao,0
37,solteiro,sex,416,2,0,sim,0
78,divorciado,sex,177,2,0,nao,0
23,solteiro,seg,105,2,0,nao,0
41,solteiro,seg,131,2,1,nao,0
34,solteiro,seg,121,2,1,sim,0
37,casado,seg,101,3,1,nao,0
37,divorciado,seg,131,2,0,nao,0
36,solteiro,seg,69,4,1,nao,0
50,casado,seg,91,2,0,nao,0
35,solteiro,seg,75,2,0,nao,0
21,solteiro,seg,59,2,0,nao,0
34,casado,seg,53,2,1,nao,0
60,casado,seg,66,3,0,nao,0
30,solteiro,seg,106,1,0,sim,0
37,casado,seg,235,4,0,nao,0
55,casado,seg,154,3,0,nao,0
37,casado,seg,1024,1,1,sim,1
64,casado,seg,173,1,0,nao,0
37,solteiro,seg,128,1,0,nao,0
37,casado,seg,459,1,0,nao,0
37,casado,seg,272,1,0,nao,0
50,casado,seg,204,1,1,nao,0
47,divorciado,seg,182,1,1,sim,0
32,casado,seg,144,1,0,nao,0
32,solteiro,seg,143,3,1,nao,0
37,divorciado,seg,227,5,0,nao,0
30,solteiro,seg,109,1,1,nao,0
24,solteiro,seg,180,2,1,nao,0
50,casado,seg,117,5,0,nao,0
45,casado,seg,162,2,0,sim,0
34,solteiro,seg,725,2,2,nao,1
33,casado,seg,83,4,0,nao,0
32,solteiro,seg,85,2,0,nao,0
34,casado,seg,179,5,1,nao,0
52,casado,seg,209,2,1,sim,0
37,casado,seg,46,3,0,nao,0
71,casado,ter,102,1,0,sim,0
52,divorciado,ter,551,1,3,nao,0
56,divorciado,ter,786,1,0,nao,1
67,casado,ter,68,4,1,nao,0
40,divorciado,ter,88,2,2,nao,0
56,casado,ter,289,1,0,sim,0
32,solteiro,ter,1233,1,1,sim,1
36,solteiro,ter,187,1,0,sim,0
79,casado,ter,149,1,0,sim,0
56,divorciado,ter,566,1,2,sim,0
27,casado,ter,222,3,1,nao,0
30,solteiro,ter,537,1,0,sim,0
27,solteiro,ter,217,1,2,sim,0
47,solteiro,ter,193,1,0,nao,0
47,divorciado,ter,181,4,1,sim,0
54,casado,ter,215,1,0,sim,0
22,solteiro,ter,358,1,0,sim,0
28,casado,ter,179,1,0,sim,0
32,casado,ter,322,1,0,sim,0
30,solteiro,ter,402,1,0,nao,0
54,casado,ter,284,2,1,sim,0
71,casado,ter,383,1,0,sim,0
37,divorciado,qua,258,2,1,nao,0
37,divorciado,qua,90,2,2,nao,0
37,divorciado,qua,116,4,1,nao,0
37,divorciado,qua,298,2,0,nao,0
58,casado,qua,70,5,0,nao,0
54,casado,qua,138,1,2,nao,0
54,casado,qua,101,1,0,nao,0
29,casado,qua,85,1,1,nao,0
28,casado,qua,158,1,0,nao,0
26,solteiro,qua,358,1,2,sim,0
29,casado,qua,199,1,1,nao,0
26,casado,qua,112,1,1,nao,0
56,casado,qua,156,1,0,nao,0
51,casado,qua,272,1,0,nao,0
62,divorciado,qua,572,1,0,nao,0
58,casado,qua,88,2,0,nao,0
29,solteiro,qua,257,2,1,nao,0
32,casado,qui,96,3,1,nao,0
32,casado,qui,143,3,0,nao,0
73,casado,qui,749,7,0,sim,1
32,casado,qui,111,8,0,nao,0
34,solteiro,qui,509,2,0,nao,0
69,casado,qui,355,3,0,sim,0
34,solteiro,sex,464,5,1,sim,0
37,casado,sex,136,1,0,nao,0
54,casado,sex,402,1,3,sim,0
34,casado,sex,312,1,0,nao,0
34,casado,sex,126,2,2,nao,0
54,casado,sex,455,2,0,sim,0
53,divorciado,sex,368,2,1,sim,0
56,divorciado,sex,178,2,1,sim,0
69,casado,seg,178,1,0,sim,0
26,solteiro,seg,262,1,1,sim,0
26,solteiro,seg,347,1,0,sim,0
27,solteiro,seg,118,1,0,sim,0
57,casado,seg,169,1,3,sim,0
25,solteiro,seg,165,1,2,sim,0
24,casado,seg,98,1,1,sim,0
29,solteiro,seg,201,1,0,sim,0
22,solteiro,seg,113,3,0,sim,0
81,divorciado,seg,161,1,1,sim,0
41,casado,seg,696,2,3,sim,1
26,solteiro,seg,371,2,2,nao,0
81,divorciado,seg,263,1,1,sim,0
30,solteiro,seg,235,2,0,nao,0
29,solteiro,seg,257,1,0,nao,0
76,solteiro,seg,347,4,1,sim,0
32,casado,seg,178,2,1,nao,0
38,casado,ter,182,2,1,sim,0
27,solteiro,ter,775,2,2,sim,1
71,casado,ter,193,2,0,sim,0
28,casado,ter,406,2,0,sim,0
34,casado,ter,336,4,0,sim,0
61,casado,ter,147,1,2,sim,0
61,casado,ter,195,1,1,sim,0
41,casado,ter,234,2,1,sim,0
57,casado,ter,564,1,0,nao,0
71,casado,ter,71,2,1,nao,0
33,casado,ter,318,2,3,sim,0
38,casado,ter,64,1,3,sim,0
41,casado,ter,95,1,1,sim,0
52,divorciado,ter,89,1,2,sim,0
25,solteiro,ter,345,2,0,nao,0
33,casado,ter,344,2,1,sim,0
30,solteiro,ter,266,2,2,sim,0
79,casado,ter,301,2,1,sim,0
28,casado,ter,254,5,0,sim,0
54,casado,ter,293,3,2,sim,0
49,casado,ter,185,1,0,nao,0
79,casado,ter,594,1,1,sim,0
21,solteiro,ter,280,1,2,nao,0
52,divorciado,ter,213,1,0,sim,0
63,casado,ter,131,4,2,sim,0
52,divorciado,ter,143,5,1,nao,0
45,casado,ter,208,2,0,nao,0
45,solteiro,ter,133,3,1,nao,0
30,solteiro,ter,98,2,0,nao,0
37,casado,qua,516,2,1,nao,0
72,casado,qua,93,2,0,nao,0
37,casado,qua,459,2,2,sim,0
45,casado,qua,158,1,1,nao,0
36,divorciado,qua,133,1,2,nao,0
45,casado,qua,106,1,1,nao,0
72,casado,qua,406,1,1,sim,0
20,solteiro,qua,166,1,1,sim,0
25,solteiro,qua,79,4,0,nao,0
28,casado,qua,69,3,0,sim,0
72,divorciado,qua,199,1,0,sim,0
45,casado,qua,359,1,0,nao,0
35,solteiro,qua,98,2,2,nao,0
20,solteiro,qua,131,1,3,sim,0
20,solteiro,qua,229,2,3,sim,0
20,solteiro,qua,187,2,0,nao,0
36,casado,qua,166,3,3,sim,0
72,divorciado,qua,244,2,0,sim,0
37,casado,qua,54,4,1,nao,0
45,casado,qua,135,2,0,nao,0
29,solteiro,qua,158,1,1,sim,0
23,solteiro,qua,172,1,2,sim,0
33,casado,qua,241,1,1,sim,0
37,solteiro,qua,248,1,0,nao,0
53,casado,qua,513,1,1,sim,0
38,casado,qui,71,1,1,sim,0
40,casado,qui,90,3,2,sim,0
29,solteiro,qui,227,3,2,sim,0
23,solteiro,qui,116,5,2,nao,0
32,casado,qui,66,2,0,nao,0
29,solteiro,qui,123,1,1,sim,0
67,casado,qui,39,3,0,nao,0
40,casado,qui,96,1,0,nao,0
65,solteiro,qui,253,1,2,sim,0
43,casado,qui,226,1,0,sim,0
43,casado,qui,177,1,1,nao,0
25,casado,qui,241,1,0,sim,0
25,casado,qui,702,1,0,nao,1
64,casado,qui,427,1,0,nao,0
25,casado,qui,110,1,1,sim,0
65,solteiro,qui,88,2,2,sim,0
29,solteiro,qui,134,2,2,sim,0
38,casado,qui,126,1,4,sim,0
67,casado,qui,99,1,0,sim,0
51,solteiro,qui,104,1,0,sim,0
49,casado,qui,226,1,0,sim,0
34,solteiro,qui,89,1,2,sim,0
34,solteiro,qui,169,1,2,sim,0
34,solteiro,qui,135,1,1,sim,0
78,divorciado,qui,463,1,1,nao,0
56,divorciado,qui,150,1,1,nao,0
56,divorciado,qui,134,1,0,sim,0
32,casado,qui,247,1,3,sim,0
52,solteiro,qui,771,2,0,nao,1
62,casado,qui,443,1,0,nao,0
29,solteiro,qui,124,2,0,nao,0
52,solteiro,qui,191,3,1,nao,0
66,casado,qui,1127,1,0,sim,1
28,solteiro,qui,189,2,0,nao,0
56,divorciado,qui,893,7,0,sim,1
35,solteiro,qui,192,2,1,sim,0
49,casado,qui,366,2,1,nao,0
32,casado,qui,707,2,2,sim,1
60,casado,qui,627,2,1,sim,1
62,casado,qui,237,1,3,nao,0
38,casado,qui,411,4,0,sim,0
29,solteiro,sex,176,2,2,sim,0
25,solteiro,sex,350,5,1,nao,0
26,casado,sex,338,1,1,sim,0
52,casado,sex,202,5,0,nao,0
26,solteiro,sex,181,1,1,sim,0
26,solteiro,sex,208,2,1,sim,0
29,solteiro,sex,122,1,2,sim,0
32,solteiro,sex,2184,2,1,sim,1
32,solteiro,sex,135,1,0,sim,0
53,solteiro,sex,212,3,1,sim,0
80,divorciado,sex,186,2,1,sim,0
31,casado,sex,498,1,1,sim,0
21,solteiro,sex,180,3,1,nao,0
65,casado,sex,226,1,3,sim,0
43,solteiro,sex,122,5,0,nao,0
63,casado,sex,137,1,0,nao,0
31,solteiro,sex,122,4,3,nao,0
29,casado,sex,210,1,1,sim,0
26,solteiro,sex,201,1,0,nao,0
52,casado,sex,495,1,1,sim,0
52,casado,sex,632,1,1,nao,1
52,casado,sex,259,1,1,sim,0
27,solteiro,sex,264,1,0,nao,0
39,solteiro,sex,239,2,2,sim,0
77,casado,sex,381,1,0,sim,0
77,casado,sex,193,1,1,sim,0
31,solteiro,sex,53,3,1,nao,0
31,casado,sex,271,2,2,sim,0
41,casado,sex,129,2,2,sim,0
52,casado,sex,332,2,1,nao,0
55,casado,sex,227,2,0,sim,0
78,divorciado,sex,182,2,1,sim,0
18,solteiro,sex,256,2,2,sim,0
40,solteiro,seg,139,2,1,nao,0
19,solteiro,seg,132,2,2,nao,0
40,solteiro,seg,141,3,0,nao,0
25,solteiro,seg,61,3,0,nao,0
40,solteiro,seg,95,1,1,nao,0
40,solteiro,seg,130,1,2,sim,0
25,solteiro,seg,295,1,2,sim,0
61,casado,seg,301,1,3,sim,0
39,casado,seg,1011,1,2,nao,1
50,casado,seg,124,5,1,nao,0
64,casado,seg,146,1,1,sim,0
67,casado,seg,167,1,0,sim,0
50,casado,seg,183,1,1,sim,0
75,divorciado,seg,135,8,1,nao,0
50,casado,seg,176,1,2,nao,0
56,casado,seg,124,1,0,nao,0
37,casado,seg,163,1,1,nao,0
37,casado,seg,84,1,1,nao,0
37,casado,seg,843,1,0,nao,1
35,solteiro,seg,365,1,0,nao,0
27,casado,seg,62,7,0,nao,0
25,solteiro,seg,107,2,0,nao,0
30,solteiro,seg,235,5,0,sim,0
26,casado,seg,432,5,0,sim,0
35,casado,seg,244,2,1,nao,0
38,casado,seg,136,1,1,nao,0
43,casado,seg,137,3,1,nao,0
54,casado,seg,175,3,0,nao,0
30,casado,seg,104,1,1,nao,0
30,solteiro,seg,250,1,0,sim,0
35,casado,seg,986,1,3,nao,1
31,casado,seg,57,4,0,nao,0
25,solteiro,seg,643,4,0,nao,1
66,casado,seg,175,1,1,sim,0
64,casado,seg,79,4,2,nao,0
34,casado,seg,93,1,1,nao,0
30,solteiro,seg,94,1,2,nao,0
19,solteiro,seg,380,1,1,sim,0
25,solteiro,seg,381,1,1,sim,0
25,casado,seg,446,8,0,nao,0
42,casado,seg,104,3,1,nao,0
48,casado,seg,69,5,2,nao,0
32,casado,seg,77,1,0,nao,0
72,casado,seg,257,1,0,sim,0
27,casado,seg,116,1,2,nao,0
77,divorciado,seg,445,2,1,sim,0
34,casado,seg,75,1,0,nao,0
72,casado,seg,111,1,0,nao,0
40,solteiro,seg,105,2,1,sim,0
40,solteiro,seg,984,5,0,sim,1
50,casado,seg,202,1,0,nao,0
68,casado,seg,1248,2,1,sim,1
34,solteiro,ter,85,1,0,sim,0
47,casado,ter,709,2,0,sim,1
31,solteiro,ter,168,2,0,nao,0
36,casado,ter,320,1,2,nao,0
35,casado,ter,209,1,2,sim,0
45,divorciado,ter,140,3,1,nao,0
63,casado,ter,408,3,0,nao,0
82,divorciado,ter,134,2,1,sim,0
48,casado,ter,747,2,0,sim,1
53,casado,ter,409,2,0,sim,0
43,casado,ter,135,1,0,sim,0
34,solteiro,ter,393,4,0,sim,0
43,casado,ter,255,1,0,sim,0
26,solteiro,ter,309,3,1,sim,0
66,solteiro,ter,525,3,0,sim,0
40,divorciado,ter,108,1,0,nao,0
83,divorciado,ter,242,1,3,sim,0
32,casado,ter,107,1,0,nao,0
35,casado,ter,56,1,2,nao,0
35,casado,ter,190,3,3,nao,0
34,divorciado,ter,492,2,3,nao,0
30,solteiro,ter,187,2,0,nao,0
65,casado,ter,141,2,0,nao,0
31,solteiro,ter,166,2,0,nao,0
83,divorciado,ter,112,1,0,nao,0
55,casado,ter,283,1,0,nao,0
27,solteiro,ter,325,1,1,sim,0
56,casado,qua,968,2,3,sim,1
26,solteiro,qua,92,2,0,nao,0
24,solteiro,qua,285,2,3,sim,0
57,casado,qua,295,1,2,nao,0
53,casado,qua,242,1,1,nao,0
24,solteiro,qua,84,1,3,nao,0
58,casado,qua,106,1,0,nao,0
58,casado,qua,1092,1,0,nao,1
32,solteiro,qua,421,1,0,nao,0
94,casado,qua,134,1,1,nao,0
22,solteiro,qua,87,1,0,nao,0
31,solteiro,qua,372,1,0,sim,0
78,casado,qua,103,1,0,nao,0
21,solteiro,qua,250,1,0,nao,0
55,casado,qua,99,1,1,nao,0
57,casado,qua,182,1,2,sim,0
61,casado,qua,234,1,0,sim,0
58,casado,qua,487,1,2,sim,0
56,casado,qua,232,1,1,sim,0
48,divorciado,qua,208,1,1,sim,0
28,solteiro,qua,170,1,0,nao,0
55,casado,qua,87,1,0,nao,0
56,divorciado,qua,414,1,1,sim,0
28,solteiro,qua,296,1,1,sim,0
86,divorciado,qua,237,1,1,nao,0
27,solteiro,qua,342,1,0,sim,0
28,solteiro,qua,238,2,1,sim,0
25,solteiro,qua,541,1,0,sim,0
65,divorciado,sex,142,2,0,nao,0
32,solteiro,sex,92,2,1,nao,0
78,casado,sex,319,2,1,sim,0
72,casado,sex,96,2,0,nao,0
77,divorciado,sex,90,2,0,nao,0
67,casado,sex,341,4,1,nao,0
73,casado,sex,160,1,0,sim,0
31,casado,sex,65,3,0,nao,0
38,casado,seg,110,3,1,nao,0
44,divorciado,seg,1628,2,1,sim,1
38,casado,seg,337,3,0,nao,0
38,casado,seg,210,3,0,nao,0
62,casado,seg,152,1,1,nao,0
81,divorciado,seg,151,6,0,nao,0
62,casado,seg,123,1,1,nao,0
62,casado,seg,152,1,0,nao,0
31,casado,seg,107,1,2,nao,0
62,casado,seg,113,1,1,nao,0
60,casado,qua,357,1,0,sim,0
38,casado,qua,310,1,0,sim,0
76,casado,qua,258,1,0,nao,0
54,casado,qua,346,1,0,sim,0
38,casado,qua,415,1,2,sim,0
42,casado,qua,187,2,0,nao,0
30,casado,qui,244,2,1,sim,0
55,casado,qui,284,1,1,sim,0
58,casado,qui,154,1,1,sim,0
83,casado,qui,155,1,3,sim,0
83,casado,qui,96,1,0,nao,0
64,casado,qui,1804,3,0,nao,1
60,casado,qui,472,1,0,sim,0
64,divorciado,qui,421,1,1,nao,0
40,casado,qui,237,1,0,nao,0
53,casado,qui,110,1,1,nao,0
48,casado,qui,274,1,1,sim,0
50,solteiro,sex,705,2,0,sim,1
60,casado,sex,439,3,2,sim,0
23,solteiro,sex,127,2,2,nao,0
48,casado,sex,377,5,1,nao,0
25,solteiro,sex,78,2,0,nao,0
60,casado,sex,55,2,0,nao,0
46,casado,sex,696,10,0,sim,1
25,solteiro,sex,1139,2,1,nao,1
55,casado,sex,254,2,0,nao,0
80,divorciado,sex,720,5,1,nao,1
48,casado,seg,85,2,0,nao,0
30,solteiro,seg,69,1,1,nao,0
50,casado,seg,229,1,1,sim,0
49,solteiro,seg,334,3,0,nao,0
36,solteiro,seg,480,1,1,sim,0
54,casado,seg,344,1,0,sim,0
36,solteiro,seg,371,1,0,nao,0
54,divorciado,seg,164,1,0,nao,0
43,casado,seg,415,2,2,sim,0
36,solteiro,seg,358,6,0,nao,0
47,casado,seg,91,2,0,nao,0
49,solteiro,seg,583,2,1,sim,0
47,casado,seg,67,5,0,nao,0
48,casado,seg,347,4,2,nao,0
50,casado,seg,620,3,0,sim,1
38,solteiro,seg,329,2,0,sim,0
73,casado,seg,245,5,0,nao,0
38,solteiro,seg,1002,3,1,nao,1
54,divorciado,qua,288,7,2,sim,0
42,casado,qua,179,1,1,sim,0
29,solteiro,qua,390,1,0,nao,0
64,casado,qua,137,8,0,nao,0
56,casado,qua,124,1,0,nao,0
30,solteiro,qua,343,1,2,sim,0
31,solteiro,qua,854,1,0,sim,1
32,casado,qua,479,2,0,sim,0
86,casado,qua,343,2,0,sim,0
41,casado,qua,595,1,0,sim,0
26,solteiro,qua,395,1,0,sim,0
65,casado,qua,456,2,1,sim,0
32,casado,qua,87,5,0,nao,0
32,casado,qua,135,3,1,nao,0
70,divorciado,qua,220,2,0,nao,0
65,casado,qua,207,3,1,sim,0
37,casado,qua,149,3,0,sim,0
64,casado,qui,336,5,0,sim,0
56,casado,qui,429,1,0,sim,0
51,divorciado,qui,112,2,0,nao,0
55,casado,qui,798,1,2,sim,1
29,casado,qui,805,1,0,sim,1
71,casado,qui,182,1,1,nao,0
64,casado,qui,422,1,2,sim,0
64,casado,qui,208,1,0,nao,0
64,casado,qui,232,1,0,sim,0
